"REF_DATE","GEO","DGUID","Traveller characteristics","Traveller type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2024-03","Stanstead (Beebe): Route 247","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296973947","81.18.2","2","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296973948","81.18.3","4","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296974015","81.41.1","2709","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974016","81.41.2","2494","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296974017","81.41.3","215","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296974018","81.42.1","2709","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296974019","81.42.2","2494","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296974020","81.42.3","215","","","","0"
"2024-03","Stanstead (Beebe): Route 247","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296974115","81.75.1","2","","","","0"
"2024-03","Stanstead: Route 143","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296974136","82.3.1","2490","","","","0"
"2024-03","Stanstead: Route 143","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974137","82.3.2","2021","","","","0"
"2024-03","Stanstead: Route 143","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974138","82.3.3","469","","","","0"
"2024-03","Stanstead: Route 143","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296974181","82.18.1","18","","","","0"
"2024-03","Stanstead: Route 143","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974182","82.18.2","1","","","","0"
"2024-03","Stanstead: Route 143","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974183","82.18.3","17","","","","0"
"2024-03","Stanstead: Route 143","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296974250","82.41.1","6361","","","","0"
"2024-03","Stanstead: Route 143","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974251","82.41.2","5786","","","","0"
"2024-03","Stanstead: Route 143","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296974252","82.41.3","575","","","","0"
"2024-03","Stanstead: Route 143","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296974253","82.42.1","6361","","","","0"
"2024-03","Stanstead: Route 143","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296974254","82.42.2","5786","","","","0"
"2024-03","Stanstead: Route 143","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296974255","82.42.3","575","","","","0"
"2024-03","Stanstead: Route 143","","Other non-tourism related purposes","Travellers","Travellers","418","units","0","v1296974366","82.91.1","5","","","","0"
"2024-03","Stanstead: Route 55","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296974371","83.3.1","10883","","","","0"
"2024-03","Stanstead: Route 55","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974372","83.3.2","2536","","","","0"
"2024-03","Stanstead: Route 55","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974373","83.3.3","8347","","","","0"
"2024-03","Stanstead: Route 55","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296974416","83.18.1","345","","","","0"
"2024-03","Stanstead: Route 55","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974417","83.18.2","28","","","","0"
"2024-03","Stanstead: Route 55","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974418","83.18.3","317","","","","0"
"2024-03","Stanstead: Route 55","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296974485","83.41.1","22832","","","","0"
"2024-03","Stanstead: Route 55","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974486","83.41.2","7116","","","","0"
"2024-03","Stanstead: Route 55","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296974487","83.41.3","15716","","","","0"
"2024-03","Stanstead: Route 55","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296974488","83.42.1","22832","","","","0"
"2024-03","Stanstead: Route 55","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296974489","83.42.2","7116","","","","0"
"2024-03","Stanstead: Route 55","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296974490","83.42.3","15716","","","","0"
"2024-03","Stanstead: Route 55","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296974585","83.75.1","6906","","","","0"
"2024-03","Stanstead: Route 55","","Other non-tourism related purposes","Travellers","Travellers","418","units","0","v1296974601","83.91.1","28","","","","0"
"2024-03","St-Armand/Philipsburg","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296974606","84.3.1","36354","","","","0"
"2024-03","St-Armand/Philipsburg","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974607","84.3.2","9330","","","","0"
"2024-03","St-Armand/Philipsburg","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974608","84.3.3","27024","","","","0"
"2024-03","St-Armand/Philipsburg","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296974651","84.18.1","1064","","","","0"
"2024-03","St-Armand/Philipsburg","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974652","84.18.2","157","","","","0"
"2024-03","St-Armand/Philipsburg","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974653","84.18.3","907","","","","0"
"2024-03","St-Armand/Philipsburg","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296974720","84.41.1","43734","","","","0"
"2024-03","St-Armand/Philipsburg","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974721","84.41.2","17369","","","","0"
"2024-03","St-Armand/Philipsburg","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296974722","84.41.3","26365","","","","0"
"2024-03","St-Armand/Philipsburg","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296974723","84.42.1","43734","","","","0"
"2024-03","St-Armand/Philipsburg","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296974724","84.42.2","17369","","","","0"
"2024-03","St-Armand/Philipsburg","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296974725","84.42.3","26365","","","","0"
"2024-03","St-Armand/Philipsburg","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296974820","84.75.1","6034","","","","0"
"2024-03","St-Armand/Philipsburg","","Other non-tourism related purposes","Travellers","Travellers","418","units","0","v1296974836","84.91.1","17","","","","0"
"2024-03","Woburn/Lac-Megantic","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296974841","85.3.1","1418","","","","0"
"2024-03","Woburn/Lac-Megantic","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974842","85.3.2","504","","","","0"
"2024-03","Woburn/Lac-Megantic","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974843","85.3.3","914","","","","0"
"2024-03","Woburn/Lac-Megantic","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296974886","85.18.1","22","","","","0"
"2024-03","Woburn/Lac-Megantic","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296974888","85.18.3","22","","","","0"
"2024-03","Woburn/Lac-Megantic","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296974955","85.41.1","4416","","","","0"
"2024-03","Woburn/Lac-Megantic","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296974956","85.41.2","3002","","","","0"
"2024-03","Woburn/Lac-Megantic","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296974957","85.41.3","1414","","","","0"
"2024-03","Woburn/Lac-Megantic","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296974958","85.42.1","4416","","","","0"
"2024-03","Woburn/Lac-Megantic","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296974959","85.42.2","3002","","","","0"
"2024-03","Woburn/Lac-Megantic","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296974960","85.42.3","1414","","","","0"
"2024-03","Woburn/Lac-Megantic","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296975055","85.75.1","2368","","","","0"
"2024-03","Woburn/Lac-Megantic","","Other non-tourism related purposes","Travellers","Travellers","418","units","0","v1296975071","85.91.1","2","","","","0"
"2024-03","Gaspe Peninsula/Iles-de-la-Madeleine","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296975290","86.75.1","74","","","","0"
"2024-03","Gaspe/Rimouski","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296975760","88.75.1","74","","","","0"
"2024-03","Laurentides","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296975781","89.3.1","156","","","","0"
"2024-03","Laurentides","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296975782","89.3.2","30","","","","0"
"2024-03","Laurentides","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296975783","89.3.3","126","","","","0"
"2024-03","Laurentides","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296975826","89.18.1","4","","","","0"
"2024-03","Laurentides","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296975828","89.18.3","4","","","","0"
"2024-03","Laurentides","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296975895","89.41.1","72","","","","0"
"2024-03","Laurentides","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296975896","89.41.2","30","","","","0"
"2024-03","Laurentides","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296975897","89.41.3","42","","","","0"
"2024-03","Laurentides","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296975898","89.42.1","63","","","","0"
"2024-03","Laurentides","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296975899","89.42.2","30","","","","0"
"2024-03","Laurentides","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296975900","89.42.3","33","","","","0"
"2024-03","Laurentides","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296975995","89.75.1","60","","","","0"
"2024-03","Mirabel","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296976016","90.3.1","116","","","","0"
"2024-03","Mirabel","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976017","90.3.2","11","","","","0"
"2024-03","Mirabel","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296976018","90.3.3","105","","","","0"
"2024-03","Mirabel","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296976061","90.18.1","4","","","","0"
"2024-03","Mirabel","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296976063","90.18.3","4","","","","0"
"2024-03","Mirabel","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296976130","90.41.1","71","","","","0"
"2024-03","Mirabel","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976131","90.41.2","30","","","","0"
"2024-03","Mirabel","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296976132","90.41.3","41","","","","0"
"2024-03","Mirabel","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296976133","90.42.1","62","","","","0"
"2024-03","Mirabel","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296976134","90.42.2","30","","","","0"
"2024-03","Mirabel","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296976135","90.42.3","32","","","","0"
"2024-03","Mirabel","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296976230","90.75.1","60","","","","0"
"2024-03","Mont Tremblant","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296976251","91.3.1","40","","","","0"
"2024-03","Mont Tremblant","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976252","91.3.2","19","","","","0"
"2024-03","Mont Tremblant","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296976253","91.3.3","21","","","","0"
"2024-03","Mont Tremblant","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296976365","91.41.1","1","","","","0"
"2024-03","Mont Tremblant","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296976367","91.41.3","1","","","","0"
"2024-03","Mont Tremblant","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296976368","91.42.1","1","","","","0"
"2024-03","Mont Tremblant","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296976370","91.42.3","1","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296976486","92.3.1","9","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976487","92.3.2","7","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296976488","92.3.3","2","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296976531","92.18.1","2","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296976533","92.18.3","2","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296976600","92.41.1","8","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976601","92.41.2","6","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296976602","92.41.3","2","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296976603","92.42.1","8","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296976604","92.42.2","6","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296976605","92.42.3","2","","","","0"
"2024-03","Mauricie/Centre-du-Quebec","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296976700","92.75.1","265","","","","0"
"2024-03","Drummondville","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296976835","93.41.1","3","","","","0"
"2024-03","Drummondville","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976836","93.41.2","2","","","","0"
"2024-03","Drummondville","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296976837","93.41.3","1","","","","0"
"2024-03","Drummondville","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296976838","93.42.1","3","","","","0"
"2024-03","Drummondville","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296976839","93.42.2","2","","","","0"
"2024-03","Drummondville","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296976840","93.42.3","1","","","","0"
"2024-03","Trois-Rivieres","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296976956","94.3.1","9","","","","0"
"2024-03","Trois-Rivieres","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296976957","94.3.2","7","","","","0"
"2024-03","Trois-Rivieres","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296976958","94.3.3","2","","","","0"
"2024-03","Trois-Rivieres","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296977001","94.18.1","2","","","","0"
"2024-03","Trois-Rivieres","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977003","94.18.3","2","","","","0"
"2024-03","Trois-Rivieres","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296977070","94.41.1","5","","","","0"
"2024-03","Trois-Rivieres","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977071","94.41.2","4","","","","0"
"2024-03","Trois-Rivieres","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296977072","94.41.3","1","","","","0"
"2024-03","Trois-Rivieres","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296977073","94.42.1","5","","","","0"
"2024-03","Trois-Rivieres","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296977074","94.42.2","4","","","","0"
"2024-03","Trois-Rivieres","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296977075","94.42.3","1","","","","0"
"2024-03","Trois-Rivieres","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296977170","94.75.1","265","","","","0"
"2024-03","Monteregie","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296977191","95.3.1","47992","","","","0"
"2024-03","Monteregie","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977192","95.3.2","11602","","","","0"
"2024-03","Monteregie","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977193","95.3.3","36390","","","","0"
"2024-03","Monteregie","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296977236","95.18.1","3413","","","","0"
"2024-03","Monteregie","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977237","95.18.2","1128","","","","0"
"2024-03","Monteregie","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977238","95.18.3","2285","","","","0"
"2024-03","Monteregie","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296977305","95.41.1","149868","","","","0"
"2024-03","Monteregie","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977306","95.41.2","55995","","","","0"
"2024-03","Monteregie","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296977307","95.41.3","93873","","","","0"
"2024-03","Monteregie","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296977308","95.42.1","148641","","","","0"
"2024-03","Monteregie","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296977309","95.42.2","55980","","","","0"
"2024-03","Monteregie","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296977310","95.42.3","92661","","","","0"
"2024-03","Monteregie","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296977405","95.75.1","24791","","","","0"
"2024-03","Monteregie","","Other non-tourism related purposes","Travellers","Travellers","418","units","0","v1296977421","95.91.1","164","","","","0"
"2024-03","Clarenceville","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296977426","96.3.1","516","","","","0"
"2024-03","Clarenceville","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977427","96.3.2","178","","","","0"
"2024-03","Clarenceville","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977428","96.3.3","338","","","","0"
"2024-03","Clarenceville","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296977471","96.18.1","17","","","","0"
"2024-03","Clarenceville","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977473","96.18.3","17","","","","0"
"2024-03","Clarenceville","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296977540","96.41.1","1637","","","","0"
"2024-03","Clarenceville","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977541","96.41.2","591","","","","0"
"2024-03","Clarenceville","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296977542","96.41.3","1046","","","","0"
"2024-03","Clarenceville","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296977543","96.42.1","1637","","","","0"
"2024-03","Clarenceville","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296977544","96.42.2","591","","","","0"
"2024-03","Clarenceville","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296977545","96.42.3","1046","","","","0"
"2024-03","Clarenceville","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296977640","96.75.1","90","","","","0"
"2024-03","Covey Hill","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296977661","97.3.1","138","","","","0"
"2024-03","Covey Hill","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977662","97.3.2","103","","","","0"
"2024-03","Covey Hill","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977663","97.3.3","35","","","","0"
"2024-03","Covey Hill","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296977706","97.18.1","10","","","","0"
"2024-03","Covey Hill","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977707","97.18.2","6","","","","0"
"2024-03","Covey Hill","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977708","97.18.3","4","","","","0"
"2024-03","Covey Hill","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296977775","97.41.1","483","","","","0"
"2024-03","Covey Hill","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977776","97.41.2","264","","","","0"
"2024-03","Covey Hill","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296977777","97.41.3","219","","","","0"
"2024-03","Covey Hill","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296977778","97.42.1","483","","","","0"
"2024-03","Covey Hill","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296977779","97.42.2","264","","","","0"
"2024-03","Covey Hill","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296977780","97.42.3","219","","","","0"
"2024-03","Covey Hill","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296977875","97.75.1","15","","","","0"
"2024-03","Dundee","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296977896","98.3.1","757","","","","0"
"2024-03","Dundee","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977897","98.3.2","495","","","","0"
"2024-03","Dundee","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977898","98.3.3","262","","","","0"
"2024-03","Dundee","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296977941","98.18.1","33","","","","0"
"2024-03","Dundee","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296977942","98.18.2","6","","","","0"
"2024-03","Dundee","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296977943","98.18.3","27","","","","0"
"2024-03","Dundee","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296978010","98.41.1","4538","","","","0"
"2024-03","Dundee","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296978011","98.41.2","3650","","","","0"
"2024-03","Dundee","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296978012","98.41.3","888","","","","0"
"2024-03","Dundee","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296978013","98.42.1","4538","","","","0"
"2024-03","Dundee","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296978014","98.42.2","3650","","","","0"
"2024-03","Dundee","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296978015","98.42.3","888","","","","0"
"2024-03","Dundee","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296978110","98.75.1","116","","","","0"
"2024-03","Hemmingford","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296978366","100.3.1","1230","","","","0"
"2024-03","Hemmingford","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296978367","100.3.2","892","","","","0"
"2024-03","Hemmingford","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296978368","100.3.3","338","","","","0"
"2024-03","Hemmingford","","Residents of countries other than the United States of America entering Canada","Travellers","Travellers","418","units","0","v1296978411","100.18.1","13","","","","0"
"2024-03","Hemmingford","","Residents of countries other than the United States of America entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296978412","100.18.2","4","","","","0"
"2024-03","Hemmingford","","Residents of countries other than the United States of America entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296978413","100.18.3","9","","","","0"
"2024-03","Hemmingford","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1296978480","100.41.1","4912","","","","0"
"2024-03","Hemmingford","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1296978481","100.41.2","3369","","","","0"
"2024-03","Hemmingford","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1296978482","100.41.3","1543","","","","0"
"2024-03","Hemmingford","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1296978483","100.42.1","4912","","","","0"
"2024-03","Hemmingford","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1296978484","100.42.2","3369","","","","0"
"2024-03","Hemmingford","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1296978485","100.42.3","1543","","","","0"
"2024-03","Hemmingford","","Crew entering or returning to Canada","Travellers","Travellers","418","units","0","v1296978580","100.75.1","158","","","","0"
"2024-03","Herdman","","United States of America residents entering Canada","Travellers","Travellers","418","units","0","v1296978601","101.3.1","1374","","","","0"
"2024-03","Herdman","","United States of America residents entering Canada","Excursionists (same-day)","Travellers","418","units","0","v1296978602","101.3.2","1194","","","","0"
"2024-03","Herdman","","United States of America residents entering Canada","Tourists (overnight)","Travellers","418","units","0","v1296978603","101.3.3","180","","","","0"
