"REF_DATE","GEO","DGUID","Traveller characteristics","Traveller type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2025-03","Coutts","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297011850","242.41.1","22451","","p","","0"
"2025-03","Coutts","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297011851","242.41.2","3420","","p","","0"
"2025-03","Coutts","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297011852","242.41.3","19031","","p","","0"
"2025-03","Coutts","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297011853","242.42.1","22433","","p","","0"
"2025-03","Coutts","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297011854","242.42.2","3419","","p","","0"
"2025-03","Coutts","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297011855","242.42.3","19014","","p","","0"
"2025-03","Del Bonita","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297012085","243.41.1","1307","","p","","0"
"2025-03","Del Bonita","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297012086","243.41.2","964","","p","","0"
"2025-03","Del Bonita","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297012087","243.41.3","343","","p","","0"
"2025-03","Del Bonita","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297012088","243.42.1","1306","","p","","0"
"2025-03","Del Bonita","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297012089","243.42.2","963","","p","","0"
"2025-03","Del Bonita","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297012090","243.42.3","343","","p","","0"
"2025-03","Lethbridge","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297012320","244.41.1","8","","p","","0"
"2025-03","Lethbridge","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297012322","244.41.3","8","","p","","0"
"2025-03","Lethbridge","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297012323","244.42.1","8","","p","","0"
"2025-03","Lethbridge","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297012325","244.42.3","8","","p","","0"
"2025-03","Wild Horse","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297012555","245.41.1","870","","p","","0"
"2025-03","Wild Horse","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297012556","245.41.2","870","","p","","0"
"2025-03","Wild Horse","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297012558","245.42.1","864","","p","","0"
"2025-03","Wild Horse","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297012559","245.42.2","864","","p","","0"
"2025-03","British Columbia","2016A000259","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297012790","246.41.1","805322","","p","","0"
"2025-03","British Columbia","2016A000259","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297012791","246.41.2","235372","","p","","0"
"2025-03","British Columbia","2016A000259","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297012792","246.41.3","569950","","p","","0"
"2025-03","British Columbia","2016A000259","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297012793","246.42.1","553099","","p","","0"
"2025-03","British Columbia","2016A000259","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297012794","246.42.2","232709","","p","","0"
"2025-03","British Columbia","2016A000259","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297012795","246.42.3","320390","","p","","0"
"2025-03","Kootenay Rockies","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297013025","247.41.1","23400","","p","","0"
"2025-03","Kootenay Rockies","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297013026","247.41.2","10078","","p","","0"
"2025-03","Kootenay Rockies","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297013027","247.41.3","13322","","p","","0"
"2025-03","Kootenay Rockies","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297013028","247.42.1","23400","","p","","0"
"2025-03","Kootenay Rockies","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297013029","247.42.2","10078","","p","","0"
"2025-03","Kootenay Rockies","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297013030","247.42.3","13322","","p","","0"
"2025-03","Cranbrook","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297013260","248.41.1","31","","p","","0"
"2025-03","Cranbrook","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297013261","248.41.2","8","","p","","0"
"2025-03","Cranbrook","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297013262","248.41.3","23","","p","","0"
"2025-03","Cranbrook","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297013263","248.42.1","31","","p","","0"
"2025-03","Cranbrook","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297013264","248.42.2","8","","p","","0"
"2025-03","Cranbrook","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297013265","248.42.3","23","","p","","0"
"2025-03","Kingsgate","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297013495","249.41.1","4420","","p","","0"
"2025-03","Kingsgate","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297013496","249.41.2","820","","p","","0"
"2025-03","Kingsgate","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297013497","249.41.3","3600","","p","","0"
"2025-03","Kingsgate","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297013498","249.42.1","4420","","p","","0"
"2025-03","Kingsgate","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297013499","249.42.2","820","","p","","0"
"2025-03","Kingsgate","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297013500","249.42.3","3600","","p","","0"
"2025-03","Nelway","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297013730","250.41.1","1155","","p","","0"
"2025-03","Nelway","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297013731","250.41.2","184","","p","","0"
"2025-03","Nelway","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297013732","250.41.3","971","","p","","0"
"2025-03","Nelway","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297013733","250.42.1","1155","","p","","0"
"2025-03","Nelway","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297013734","250.42.2","184","","p","","0"
"2025-03","Nelway","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297013735","250.42.3","971","","p","","0"
"2025-03","Paterson","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297013965","251.41.1","2857","","p","","0"
"2025-03","Paterson","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297013966","251.41.2","1029","","p","","0"
"2025-03","Paterson","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297013967","251.41.3","1828","","p","","0"
"2025-03","Paterson","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297013968","251.42.1","2857","","p","","0"
"2025-03","Paterson","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297013969","251.42.2","1029","","p","","0"
"2025-03","Paterson","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297013970","251.42.3","1828","","p","","0"
"2025-03","Roosville","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297014200","252.41.1","8170","","p","","0"
"2025-03","Roosville","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297014201","252.41.2","2834","","p","","0"
"2025-03","Roosville","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297014202","252.41.3","5336","","p","","0"
"2025-03","Roosville","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297014203","252.42.1","8170","","p","","0"
"2025-03","Roosville","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297014204","252.42.2","2834","","p","","0"
"2025-03","Roosville","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297014205","252.42.3","5336","","p","","0"
"2025-03","Rykerts","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297014435","253.41.1","5759","","p","","0"
"2025-03","Rykerts","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297014436","253.41.2","4596","","p","","0"
"2025-03","Rykerts","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297014437","253.41.3","1163","","p","","0"
"2025-03","Rykerts","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297014438","253.42.1","5759","","p","","0"
"2025-03","Rykerts","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297014439","253.42.2","4596","","p","","0"
"2025-03","Rykerts","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297014440","253.42.3","1163","","p","","0"
"2025-03","Waneta","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297014670","254.41.1","1008","","p","","0"
"2025-03","Waneta","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297014671","254.41.2","607","","p","","0"
"2025-03","Waneta","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297014672","254.41.3","401","","p","","0"
"2025-03","Waneta","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297014673","254.42.1","1008","","p","","0"
"2025-03","Waneta","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297014674","254.42.2","607","","p","","0"
"2025-03","Waneta","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297014675","254.42.3","401","","p","","0"
"2025-03","Northern British Columbia","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297014905","255.41.1","3835","","p","","0"
"2025-03","Northern British Columbia","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297014906","255.41.2","2846","","p","","0"
"2025-03","Northern British Columbia","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297014907","255.41.3","989","","p","","0"
"2025-03","Northern British Columbia","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297014908","255.42.1","2988","","p","","0"
"2025-03","Northern British Columbia","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297014909","255.42.2","2840","","p","","0"
"2025-03","Northern British Columbia","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297014910","255.42.3","148","","p","","0"
"2025-03","Prince George","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297015375","257.41.1","853","","p","","0"
"2025-03","Prince George","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297015376","257.41.2","10","","p","","0"
"2025-03","Prince George","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297015377","257.41.3","843","","p","","0"
"2025-03","Prince George","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297015378","257.42.1","6","","p","","0"
"2025-03","Prince George","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297015379","257.42.2","4","","p","","0"
"2025-03","Prince George","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297015380","257.42.3","2","","p","","0"
"2025-03","Stewart","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297015845","259.41.1","2982","","p","","0"
"2025-03","Stewart","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297015846","259.41.2","2836","","p","","0"
"2025-03","Stewart","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297015847","259.41.3","146","","p","","0"
"2025-03","Stewart","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297015848","259.42.1","2982","","p","","0"
"2025-03","Stewart","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297015849","259.42.2","2836","","p","","0"
"2025-03","Stewart","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297015850","259.42.3","146","","p","","0"
"2025-03","Thompson Okanagan","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297016080","260.41.1","26678","","p","","0"
"2025-03","Thompson Okanagan","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297016081","260.41.2","5546","","p","","0"
"2025-03","Thompson Okanagan","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297016082","260.41.3","21132","","p","","0"
"2025-03","Thompson Okanagan","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297016083","260.42.1","17127","","p","","0"
"2025-03","Thompson Okanagan","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297016084","260.42.2","5454","","p","","0"
"2025-03","Thompson Okanagan","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297016085","260.42.3","11673","","p","","0"
"2025-03","Carson","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297016315","261.41.1","701","","p","","0"
"2025-03","Carson","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297016316","261.41.2","602","","p","","0"
"2025-03","Carson","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297016317","261.41.3","99","","p","","0"
"2025-03","Carson","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297016318","261.42.1","701","","p","","0"
"2025-03","Carson","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297016319","261.42.2","602","","p","","0"
"2025-03","Carson","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297016320","261.42.3","99","","p","","0"
"2025-03","Cascade","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297016550","262.41.1","1468","","p","","0"
"2025-03","Cascade","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297016551","262.41.2","918","","p","","0"
"2025-03","Cascade","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297016552","262.41.3","550","","p","","0"
"2025-03","Cascade","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297016553","262.42.1","1468","","p","","0"
"2025-03","Cascade","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297016554","262.42.2","918","","p","","0"
"2025-03","Cascade","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297016555","262.42.3","550","","p","","0"
"2025-03","Chopaka","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297016785","263.41.1","203","","p","","0"
"2025-03","Chopaka","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297016786","263.41.2","47","","p","","0"
"2025-03","Chopaka","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297016787","263.41.3","156","","p","","0"
"2025-03","Chopaka","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297016788","263.42.1","203","","p","","0"
"2025-03","Chopaka","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297016789","263.42.2","47","","p","","0"
"2025-03","Chopaka","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297016790","263.42.3","156","","p","","0"
"2025-03","Kamloops","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297017020","264.41.1","13","","p","","0"
"2025-03","Kamloops","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297017021","264.41.2","6","","p","","0"
"2025-03","Kamloops","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297017022","264.41.3","7","","p","","0"
"2025-03","Kamloops","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297017023","264.42.1","13","","p","","0"
"2025-03","Kamloops","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297017024","264.42.2","6","","p","","0"
"2025-03","Kamloops","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297017025","264.42.3","7","","p","","0"
"2025-03","Kelowna","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297017255","265.41.1","13549","","p","","0"
"2025-03","Kelowna","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297017256","265.41.2","245","","p","","0"
"2025-03","Kelowna","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297017257","265.41.3","13304","","p","","0"
"2025-03","Kelowna","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297017258","265.42.1","3998","","p","","0"
"2025-03","Kelowna","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297017259","265.42.2","153","","p","","0"
"2025-03","Kelowna","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297017260","265.42.3","3845","","p","","0"
"2025-03","Midway","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297017490","266.41.1","424","","p","","0"
"2025-03","Midway","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297017491","266.41.2","63","","p","","0"
"2025-03","Midway","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297017492","266.41.3","361","","p","","0"
"2025-03","Midway","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297017493","266.42.1","424","","p","","0"
"2025-03","Midway","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297017494","266.42.2","63","","p","","0"
"2025-03","Midway","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297017495","266.42.3","361","","p","","0"
"2025-03","Osoyoos","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297017725","267.41.1","10310","","p","","0"
"2025-03","Osoyoos","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297017726","267.41.2","3660","","p","","0"
"2025-03","Osoyoos","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297017727","267.41.3","6650","","p","","0"
"2025-03","Osoyoos","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297017728","267.42.1","10310","","p","","0"
"2025-03","Osoyoos","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297017729","267.42.2","3660","","p","","0"
"2025-03","Osoyoos","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297017730","267.42.3","6650","","p","","0"
"2025-03","Penticton","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297017960","268.41.1","10","","p","","0"
"2025-03","Penticton","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297017961","268.41.2","5","","p","","0"
"2025-03","Penticton","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297017962","268.41.3","5","","p","","0"
"2025-03","Penticton","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297017963","268.42.1","10","","p","","0"
"2025-03","Penticton","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297017964","268.42.2","5","","p","","0"
"2025-03","Penticton","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297017965","268.42.3","5","","p","","0"
"2025-03","Vancouver Coast and Mountains","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297018195","269.41.1","738321","","p","","0"
"2025-03","Vancouver Coast and Mountains","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297018196","269.41.2","216172","","p","","0"
"2025-03","Vancouver Coast and Mountains","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297018197","269.41.3","522149","","p","","0"
"2025-03","Vancouver Coast and Mountains","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297018198","269.42.1","502171","","p","","0"
"2025-03","Vancouver Coast and Mountains","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297018199","269.42.2","213848","","p","","0"
"2025-03","Vancouver Coast and Mountains","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297018200","269.42.3","288323","","p","","0"
"2025-03","Abbotsford/Huntingdon","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297018430","270.41.1","45896","","p","","0"
"2025-03","Abbotsford/Huntingdon","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297018431","270.41.2","28632","","p","","0"
"2025-03","Abbotsford/Huntingdon","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297018432","270.41.3","17264","","p","","0"
"2025-03","Abbotsford/Huntingdon","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297018433","270.42.1","45346","","p","","0"
"2025-03","Abbotsford/Huntingdon","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297018434","270.42.2","28610","","p","","0"
"2025-03","Abbotsford/Huntingdon","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297018435","270.42.3","16736","","p","","0"
"2025-03","Aldergrove","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297018665","271.41.1","28879","","p","","0"
"2025-03","Aldergrove","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297018666","271.41.2","19677","","p","","0"
"2025-03","Aldergrove","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297018667","271.41.3","9202","","p","","0"
"2025-03","Aldergrove","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297018668","271.42.1","28879","","p","","0"
"2025-03","Aldergrove","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297018669","271.42.2","19677","","p","","0"
"2025-03","Aldergrove","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297018670","271.42.3","9202","","p","","0"
"2025-03","Boundary Bay","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297018900","272.41.1","41092","","p","","0"
"2025-03","Boundary Bay","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297018901","272.41.2","38597","","p","","0"
"2025-03","Boundary Bay","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297018902","272.41.3","2495","","p","","0"
"2025-03","Boundary Bay","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297018903","272.42.1","41092","","p","","0"
"2025-03","Boundary Bay","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297018904","272.42.2","38597","","p","","0"
"2025-03","Boundary Bay","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297018905","272.42.3","2495","","p","","0"
"2025-03","Douglas","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297019135","273.41.1","117887","","p","","0"
"2025-03","Douglas","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297019136","273.41.2","68918","","p","","0"
"2025-03","Douglas","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297019137","273.41.3","48969","","p","","0"
"2025-03","Douglas","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297019138","273.42.1","117881","","p","","0"
"2025-03","Douglas","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297019139","273.42.2","68914","","p","","0"
"2025-03","Douglas","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297019140","273.42.3","48967","","p","","0"
"2025-03","Pacific Highway","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297019370","274.41.1","94415","","p","","0"
"2025-03","Pacific Highway","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297019371","274.41.2","55694","","p","","0"
"2025-03","Pacific Highway","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297019372","274.41.3","38721","","p","","0"
"2025-03","Pacific Highway","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297019373","274.42.1","93772","","p","","0"
"2025-03","Pacific Highway","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297019374","274.42.2","55668","","p","","0"
"2025-03","Pacific Highway","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297019375","274.42.3","38104","","p","","0"
"2025-03","Vancouver","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297019840","276.41.1","410152","","p","","0"
"2025-03","Vancouver","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297019841","276.41.2","4654","","p","","0"
"2025-03","Vancouver","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297019842","276.41.3","405498","","p","","0"
"2025-03","Vancouver","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297019843","276.42.1","175201","","p","","0"
"2025-03","Vancouver","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297019844","276.42.2","2382","","p","","0"
"2025-03","Vancouver","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297019845","276.42.3","172819","","p","","0"
"2025-03","Vancouver Island","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297020075","277.41.1","13088","","p","","0"
"2025-03","Vancouver Island","","Canadian-resident visitors returning to Canada","Excursionists (same-day)","Travellers","418","units","0","v1297020076","277.41.2","730","","p","","0"
"2025-03","Vancouver Island","","Canadian-resident visitors returning to Canada","Tourists (overnight)","Travellers","418","units","0","v1297020077","277.41.3","12358","","p","","0"
"2025-03","Vancouver Island","","Canadian residents returning from the United States of America","Travellers","Travellers","418","units","0","v1297020078","277.42.1","7413","","p","","0"
"2025-03","Vancouver Island","","Canadian residents returning from the United States of America","Excursionists (same-day)","Travellers","418","units","0","v1297020079","277.42.2","489","","p","","0"
"2025-03","Vancouver Island","","Canadian residents returning from the United States of America","Tourists (overnight)","Travellers","418","units","0","v1297020080","277.42.3","6924","","p","","0"
"2025-03","Bedwell Harbour","","Canadian-resident visitors returning to Canada","Travellers","Travellers","418","units","0","v1297020310","278.41.1","30","","p","","0"
